,sessionId,flow,pWStartTime,pWDuration,ip1Loc,port1Loc,ip2Loc,port2Loc,ip1Net,port1Net,ip2Net,port2Net,mediaType,avgCc,mos,mosC,vMosP,vMosR,poorScores,transportScore,locator,ssrc,auxSsrc,pType,codec,redPType,redCodec,auxPType,auxCodec,redAuxPType,redAuxCodec,routes,RTPAvgBr,RTPSdvBr,RTPMaxBr,RTPMinBr,RTPAvgFps,RTPSdvFps,RTPMaxFps,RTPMinFps,RTPAvgJitt,RTPSdvJitt,RTPMaxJitt,RTPMinJitt,RTPAvgDelta,RTPSdvDelta,RTPMaxDelta,RTPMinDelta,RTPSeenPack,RTPMissedPack,redPack,fecPack,auxSeenPack,auxMissedPack,redAuxPack,fecAuxPack,burstPackMissed,burstFreq,packReorder,RTCPSendRepPack,RTCPRecRepPack,STUNAvgRtt,STUNSdvRtt,STUNMaxRtt,STUNMinRtt,STUNBw
9304,4149732879396729680,2,1631109230000,10,52.115.137.87,3481,192.168.100.25,50049,52.115.137.87,3481,92.223.249.51,50049,Sharing,,0.00,,,,,,,0xc82,0xc83,122,H.264,,,122,H.264,,,,512.32,436.58,1389.63,2.17,5.10,2.47,8.00,1.00,0.02,0.04,0.16,0.00,13.44,64.76,886.34,0.00,1091,0,0,348,328,0,0,0,0,0,0,2,0,80.21,40.18,142.15,28.64,12000.00
9305,4149732879396729680,0,1631109240000,10,52.115.137.87,3479,192.168.100.25,50001,52.115.137.87,3479,92.223.249.51,50001,Audio,,0.00,,,,,,,0x899,,108,Satin,,,,,,,,36.71,3.63,40.81,29.47,48.60,2.84,50.00,42.00,0.04,0.08,0.53,0.00,20.00,4.05,38.83,1.11,487,0,0,1,,,,,0,0,0,3,16,96.89,20.95,163.69,63.43,12000.00
9306,4149732879396729680,1,1631109240000,10,192.168.100.25,50001,52.115.137.87,3479,92.223.249.51,50001,52.115.137.87,3479,Audio,,0.00,,,,,,,0x9d1b,,108,Satin,,,,,,,,16.46,0.00,16.46,16.46,31.00,0.00,31.00,31.00,0.00,0.00,0.01,0.00,20.00,0.32,20.53,19.44,32,0,0,1,,,,,0,0,0,2,10,96.89,20.95,163.69,63.43,12000.00
9307,4149732879396729680,2,1631109240000,10,52.115.137.87,3481,192.168.100.25,50049,52.115.137.87,3481,92.223.249.51,50049,Sharing,,0.00,,,,,,,0xc82,0xc83,122,H.264,,,122,H.264,,,,719.31,418.88,1640.04,101.67,6.20,1.89,8.00,2.00,0.03,0.05,0.22,0.00,9.62,44.74,601.53,0.00,1290,0,0,280,308,0,0,0,0,0,0,2,0,80.22,40.17,142.15,28.64,12000.00
9308,4149732879396729680,0,1631109250000,10,52.115.137.87,3479,192.168.100.25,50001,52.115.137.87,3479,92.223.249.51,50001,Audio,,0.00,,,,,,,0x899,,108,Satin,,,,,,,,35.92,9.10,42.94,10.57,46.50,10.50,50.00,15.00,0.03,0.05,0.37,0.00,20.02,3.78,41.95,1.20,466,0,0,1,,,,,0,0,0,3,21,96.95,20.94,163.69,63.43,12000.00
9309,4149732879396729680,2,1631109250000,10,52.115.137.87,3481,192.168.100.25,50049,52.115.137.87,3481,92.223.249.51,50049,Sharing,,0.00,,,,,,,0xc82,0xc83,122,H.264,,,122,H.264,,,,336.86,589.82,2069.50,3.88,5.30,1.90,8.00,1.00,0.06,0.10,0.49,0.00,15.97,59.69,638.35,0.00,722,0,0,137,144,0,0,0,0,0,0,2,0,80.21,40.18,142.15,28.64,12000.00
9310,4149732879396729680,0,1631109260000,10,52.115.137.87,3479,192.168.100.25,50001,52.115.137.87,3479,92.223.249.51,50001,Audio,,0.00,,,,,,,0x899,,108,Satin,,,,,,,,35.75,3.33,40.32,29.14,49.30,2.15,51.00,43.00,0.03,0.08,0.71,0.00,20.00,4.00,42.60,0.44,494,0,0,1,,,,,0,0,0,2,28,96.97,20.92,163.69,63.43,12000.00
9311,4149732879396729680,2,1631109260000,10,52.115.137.87,3481,192.168.100.25,50049,52.115.137.87,3481,92.223.249.51,50049,Sharing,,0.00,,,,,,,0xc82,0xc83,122,H.264,,,122,H.264,,,,548.20,614.77,2053.58,18.92,5.50,2.20,8.00,1.00,0.04,0.09,0.39,0.00,12.23,62.94,1014.91,0.00,1016,0,0,207,158,0,0,0,0,0,0,3,0,80.21,40.23,142.15,28.64,12000.00
9312,4149732879396729680,0,1631109270000,10,52.115.137.87,3479,192.168.100.25,50001,52.115.137.87,3479,92.223.249.51,50001,Audio,,0.00,,,,,,,0x899,,108,Satin,,,,,,,,36.21,6.64,44.38,23.66,47.60,4.41,51.00,39.00,0.04,0.09,0.64,0.00,19.99,3.73,32.97,3.11,478,0,0,2,,,,,0,0,0,3,14,96.93,20.90,163.69,63.43,12000.00
9313,4149732879396729680,1,1631109270000,10,192.168.100.25,50001,52.115.137.87,3479,92.223.249.51,50001,52.115.137.87,3479,Audio,,0.00,,,,,,,0x9d1b,,108,Satin,,,,,,,,19.09,8.38,27.47,10.71,28.50,16.50,45.00,12.00,0.00,0.00,0.01,0.00,20.00,0.43,20.99,18.42,58,0,0,1,,,,,0,0,0,2,6,96.93,20.90,163.69,63.43,12000.00
9314,4149732879396729680,2,1631109270000,10,52.115.137.87,3481,192.168.100.25,50049,52.115.137.87,3481,92.223.249.51,50049,Sharing,,0.00,,,,,,,0xc82,0xc83,122,H.264,,,122,H.264,,,,613.08,785.23,2542.67,25.70,5.70,2.28,8.00,1.00,0.07,0.13,0.51,0.00,10.49,53.00,1025.14,0.00,1131,0,0,243,216,0,0,0,0,0,0,2,0,80.21,40.25,142.15,28.64,12000.00
9315,4149732879396729680,0,1631109280000,10,52.115.137.87,3479,192.168.100.25,50001,52.115.137.87,3479,92.223.249.51,50001,Audio,,0.00,,,,,,,0x899,,108,Satin,,,,,,,,32.63,10.42,41.73,6.43,45.00,11.46,50.00,11.00,0.03,0.07,0.66,0.00,19.99,3.72,39.00,5.48,454,0,0,4,,,,,0,0,0,2,14,97.00,20.91,163.69,63.43,12000.00
9316,4149732879396729680,1,1631109280000,10,192.168.100.25,50001,52.115.137.87,3479,92.223.249.51,50001,52.115.137.87,3479,Audio,,0.00,,,,,,,0x9d1b,,108,Satin,,,,,,,,11.86,0.00,11.86,11.86,25.00,0.00,25.00,25.00,0.00,0.00,0.01,0.00,19.99,0.47,20.74,19.25,26,0,0,1,,,,,0,0,0,2,9,97.00,20.91,163.69,63.43,12000.00
9317,4149732879396729680,2,1631109280000,10,52.115.137.87,3481,192.168.100.25,50049,52.115.137.87,3481,92.223.249.51,50049,Sharing,,0.00,,,,,,,0xc82,0xc83,122,H.264,,,122,H.264,,,,658.59,602.20,2179.26,16.61,5.30,2.05,8.00,2.00,0.02,0.02,0.09,0.00,10.70,51.42,597.18,0.00,1324,0,0,422,237,0,0,0,0,0,0,2,0,80.21,40.25,142.15,28.64,12000.00
9318,4149732879396729680,0,1631109290000,10,52.115.137.87,3479,192.168.100.25,50001,52.115.137.87,3479,92.223.249.51,50001,Audio,,0.00,,,,,,,0x899,,108,Satin,,,,,,,,38.36,4.08,42.06,27.39,48.70,3.90,50.00,37.00,0.04,0.10,0.86,0.00,20.00,3.72,38.38,4.70,488,0,0,1,,,,,0,0,0,3,11,96.95,20.90,163.69,63.43,12000.00
9319,4149732879396729680,2,1631109290000,10,52.115.137.87,3481,192.168.100.25,50049,52.115.137.87,3481,92.223.249.51,50049,Sharing,,0.00,,,,,,,0xc82,0xc83,122,H.264,,,122,H.264,,,,724.67,560.84,1952.69,7.86,4.50,2.62,8.00,1.00,0.02,0.02,0.09,0.00,10.39,60.99,882.53,0.00,1363,0,0,435,153,0,0,0,0,0,0,2,0,80.24,40.26,142.15,28.64,12000.00
9320,4149732879396729680,0,1631109300000,10,52.115.137.87,3479,192.168.100.25,50001,52.115.137.87,3479,92.223.249.51,50001,Audio,,0.00,,,,,,,0x899,,108,Satin,,,,,,,,38.81,2.17,41.27,33.06,50.00,0.63,51.00,49.00,0.02,0.05,0.40,0.00,20.00,3.60,37.40,0.40,500,0,0,0,,,,,0,0,0,2,28,96.94,20.87,163.69,63.43,12000.00
9321,4149732879396729680,2,1631109300000,10,52.115.137.87,3481,192.168.100.25,50049,52.115.137.87,3481,92.223.249.51,50049,Sharing,,0.00,,,,,,,0xc82,0xc83,122,H.264,,,122,H.264,,,,12.67,12.85,43.36,2.28,3.10,2.30,8.00,1.00,0.04,0.04,0.15,0.00,63.78,181.50,995.07,0.00,227,0,0,72,31,0,0,0,0,0,0,2,0,80.22,40.27,142.15,28.64,12000.00
9322,4149732879396729680,0,1631109310000,10,52.115.137.87,3479,192.168.100.25,50001,52.115.137.87,3479,92.223.249.51,50001,Audio,,0.00,,,,,,,0x899,,108,Satin,,,,,,,,39.60,2.44,42.79,34.71,49.90,0.30,50.00,49.00,0.02,0.05,0.37,0.00,20.00,3.44,31.60,7.63,499,0,0,0,,,,,0,0,0,3,21,96.87,20.89,163.69,63.43,12000.00
9323,4149732879396729680,2,1631109310000,10,52.115.137.87,3481,192.168.100.25,50049,52.115.137.87,3481,92.223.249.51,50049,Sharing,,0.00,,,,,,,0xc82,0xc83,122,H.264,,,122,H.264,,,,7.57,5.13,17.81,2.25,1.90,0.83,3.00,1.00,0.06,0.09,0.25,0.00,106.12,251.95,1070.34,0.00,127,0,0,32,20,0,0,0,0,0,0,2,0,80.22,40.28,142.15,28.64,12000.00
9324,4149732879396729680,0,1631109320000,10,52.115.137.87,3479,192.168.100.25,50001,52.115.137.87,3479,92.223.249.51,50001,Audio,,0.00,,,,,,,0x899,,108,Satin,,,,,,,,40.23,1.33,42.90,38.18,50.10,0.70,51.00,49.00,0.03,0.06,0.49,0.00,19.99,3.80,37.36,2.66,501,0,0,0,,,,,0,0,0,2,21,96.91,20.88,163.69,63.43,12000.00
9325,4149732879396729680,2,1631109320000,10,52.115.137.87,3481,192.168.100.25,50049,52.115.137.87,3481,92.223.249.51,50049,Sharing,,0.00,,,,,,,0xc82,0xc83,122,H.264,,,122,H.264,,,,196.45,279.40,961.39,8.71,5.50,1.63,8.00,2.00,0.05,0.11,0.50,0.00,22.04,75.69,1058.09,0.00,532,0,0,85,128,0,0,0,0,0,0,4,0,80.15,40.33,142.15,28.64,12000.00
9326,4149732879396729680,0,1631109330000,10,52.115.137.87,3479,192.168.100.25,50001,52.115.137.87,3479,92.223.249.51,50001,Audio,,0.00,,,,,,,0x899,,108,Satin,,,,,,,,36.89,6.83,41.38,21.36,47.00,6.03,51.00,34.00,0.04,0.10,0.93,0.00,20.00,4.30,41.90,0.00,471,0,0,1,,,,,0,0,0,3,17,96.89,20.87,163.69,63.43,12000.00
9327,4149732879396729680,2,1631109330000,10,52.115.137.87,3481,192.168.100.25,50049,52.115.137.87,3481,92.223.249.51,50049,Sharing,,0.00,,,,,,,0xc82,0xc83,122,H.264,,,122,H.264,,,,1076.03,576.71,1765.62,44.76,6.60,1.69,8.00,3.00,0.05,0.10,0.61,0.00,6.82,33.79,522.19,0.00,1656,0,0,261,585,0,0,0,0,0,0,2,0,80.19,40.32,142.15,28.64,12000.00
9328,4149732879396729680,0,1631109340000,10,52.115.137.87,3479,192.168.100.25,50001,52.115.137.87,3479,92.223.249.51,50001,Audio,,0.00,,,,,,,0x899,,108,Satin,,,,,,,,38.21,2.75,41.73,33.13,49.70,0.90,51.00,48.00,0.03,0.06,0.57,0.00,20.03,3.60,42.00,0.30,498,0,0,1,,,,,0,0,0,3,16,96.88,20.90,163.69,63.43,12000.00
9329,4149732879396729680,2,1631109340000,10,52.115.137.87,3481,192.168.100.25,50049,52.115.137.87,3481,92.223.249.51,50049,Sharing,,0.00,,,,,,,0xc82,0xc83,122,H.264,,,122,H.264,,,,975.12,521.53,1991.33,49.19,7.20,0.60,8.00,6.00,0.02,0.04,0.17,0.00,7.50,32.68,383.71,0.00,1640,0,0,319,253,0,0,0,0,0,0,3,0,80.21,40.30,142.15,28.64,12000.00
9330,4149732879396729680,0,1631109350000,10,52.115.137.87,3479,192.168.100.25,50001,52.115.137.87,3479,92.223.249.51,50001,Audio,,0.00,,,,,,,0x899,,108,Satin,,,,,,,,33.78,12.06,42.15,9.76,42.33,14.09,51.00,16.00,0.02,0.03,0.18,0.00,20.00,3.25,35.73,7.11,382,0,0,1,,,,,0,0,0,2,26,96.93,20.95,163.69,63.43,12000.00
9331,4149732879396729680,2,1631109350000,10,52.115.137.87,3481,192.168.100.25,50049,52.115.137.87,3481,92.223.249.51,50049,Sharing,,0.00,,,,,,,0xc82,0xc83,122,H.264,,,122,H.264,,,,689.99,510.75,1604.39,133.27,6.40,1.02,8.00,5.00,0.01,0.02,0.08,0.00,10.25,42.84,519.13,0.00,1297,0,0,316,345,0,0,0,0,0,0,3,0,80.17,40.29,142.15,28.64,12000.00
9332,4149732879396729680,0,1631109360000,10,52.115.137.87,3479,192.168.100.25,50001,52.115.137.87,3479,92.223.249.51,50001,Audio,,0.00,,,,,,,0x899,,108,Satin,,,,,,,,37.10,5.79,42.36,23.00,47.90,5.13,51.00,33.00,0.03,0.07,0.49,0.00,20.01,2.87,34.93,8.52,481,0,0,2,,,,,0,0,0,3,21,96.89,20.93,163.69,63.43,12000.00
9333,4149732879396729680,2,1631109360000,10,52.115.137.87,3481,192.168.100.25,50049,52.115.137.87,3481,92.223.249.51,50049,Sharing,,0.00,,,,,,,0xc82,0xc83,122,H.264,,,122,H.264,,,,354.87,528.73,1419.02,1.96,4.00,2.41,7.00,1.00,0.04,0.11,0.52,0.00,18.18,97.12,1080.51,0.00,694,0,0,151,127,0,0,0,0,0,0,2,0,80.17,40.29,142.15,28.64,12000.00
9334,4149732879396729680,0,1631109370000,10,52.115.137.87,3479,192.168.100.25,50001,52.115.137.87,3479,92.223.249.51,50001,Audio,,0.00,,,,,,,0x899,,108,Satin,,,,,,,,37.35,4.64,41.42,24.65,48.40,4.80,50.00,34.00,0.04,0.11,0.77,0.00,20.01,4.03,34.67,4.92,485,0,0,1,,,,,0,0,0,3,21,96.90,20.92,163.69,63.43,12000.00
9335,4149732879396729680,2,1631109370000,10,52.115.137.87,3481,192.168.100.25,50049,52.115.137.87,3481,92.223.249.51,50049,Sharing,,0.00,,,,,,,0xc82,0xc83,122,H.264,,,122,H.264,,,,540.48,746.25,2538.83,1.79,5.30,2.57,8.00,1.00,0.06,0.14,0.77,0.00,12.37,67.44,1088.31,0.00,989,0,0,220,153,0,0,0,0,0,0,2,0,80.20,40.25,142.15,28.64,12000.00
9336,4149732879396729680,0,1631109380000,10,52.115.137.87,3479,192.168.100.25,50001,52.115.137.87,3479,92.223.249.51,50001,Audio,,0.00,,,,,,,0x899,,108,Satin,,,,,,,,34.81,7.95,42.23,13.06,45.80,8.03,50.00,24.00,0.02,0.07,0.79,0.00,20.00,3.70,37.36,0.42,460,0,0,2,,,,,0,0,0,2,21,96.87,20.90,163.69,63.43,12000.00
9337,4149732879396729680,2,1631109380000,10,52.115.137.87,3481,192.168.100.25,50049,52.115.137.87,3481,92.223.249.51,50049,Sharing,,0.00,,,,,,,0xc82,0xc83,122,H.264,,,122,H.264,,,,2.32,0.49,3.63,1.76,1.00,0.00,1.00,1.00,0.04,0.06,0.15,0.00,198.71,415.64,1077.38,0.00,56,0,0,11,10,0,0,0,0,0,0,3,0,80.18,40.22,142.15,28.64,12000.00
9338,4149732879396729680,0,1631109390000,10,52.115.137.87,3479,192.168.100.25,50001,52.115.137.87,3479,92.223.249.51,50001,Audio,,0.00,,,,,,,0x899,,108,Satin,,,,,,,,29.09,12.82,43.28,3.66,39.80,14.04,50.00,10.00,0.04,0.12,0.92,0.00,20.00,3.63,34.74,5.28,401,0,0,3,,,,,0,0,0,2,21,96.83,20.90,163.69,63.43,12000.00
9339,4149732879396729680,1,1631109390000,10,192.168.100.25,50001,52.115.137.87,3479,92.223.249.51,50001,52.115.137.87,3479,Audio,,0.00,,,,,,,0x9d1b,,108,Satin,,,,,,,,36.25,5.48,40.07,23.19,47.14,3.87,50.00,39.00,0.00,0.00,0.02,0.00,20.00,0.69,25.78,13.78,331,0,0,1,,,,,0,0,0,2,6,96.83,20.90,163.69,63.43,12000.00
9340,4149732879396729680,2,1631109390000,10,52.115.137.87,3481,192.168.100.25,50049,52.115.137.87,3481,92.223.249.51,50049,Sharing,,0.00,,,,,,,0xc82,0xc83,122,H.264,,,122,H.264,,,,2.21,0.20,2.66,1.76,1.00,0.00,1.00,1.00,0.09,0.15,0.37,0.00,204.18,419.56,1078.98,0.00,60,0,0,10,9,0,0,0,0,0,0,2,0,80.20,40.20,142.15,28.64,12000.00
9341,4149732879396729680,0,1631109400000,10,52.115.137.87,3479,192.168.100.25,50001,52.115.137.87,3479,92.223.249.51,50001,Audio,,0.00,,,,,,,0x899,,108,Satin,,,,,,,,28.91,8.66,39.82,10.94,42.00,9.94,50.00,25.00,0.06,0.11,0.84,0.00,19.99,3.69,37.87,0.00,424,0,0,4,,,,,0,0,0,2,28,96.78,20.89,163.69,63.43,12000.00
9342,4149732879396729680,1,1631109400000,10,192.168.100.25,50001,52.115.137.87,3479,92.223.249.51,50001,52.115.137.87,3479,Audio,,0.00,,,,,,,0x9d1b,,108,Satin,,,,,,,,26.38,12.63,40.92,11.90,37.25,13.29,50.00,17.00,0.00,0.00,0.02,0.00,20.00,0.75,27.27,11.79,301,0,0,3,,,,,0,0,0,2,9,96.78,20.89,163.69,63.43,12000.00
9343,4149732879396729680,2,1631109400000,10,52.115.137.87,3481,192.168.100.25,50049,52.115.137.87,3481,92.223.249.51,50049,Sharing,,0.00,,,,,,,0xc82,0xc83,122,H.264,,,122,H.264,,,,20.94,30.25,90.91,1.73,2.38,2.39,7.00,1.00,0.09,0.13,0.41,0.00,82.12,256.18,1102.90,0.00,126,0,0,21,24,0,0,0,0,0,0,2,0,80.28,40.20,142.15,28.64,12000.00
9344,4149732879396729680,0,1631109410000,10,52.115.137.87,3479,192.168.100.25,50001,52.115.137.87,3479,92.223.249.51,50001,Audio,,0.00,,,,,,,0x899,,108,Satin,,,,,,,,37.62,2.51,40.26,31.82,49.10,2.70,50.00,41.00,0.03,0.07,0.58,0.00,20.00,3.93,39.87,3.35,491,0,0,0,,,,,0,0,0,3,21,96.84,20.90,163.69,63.43,12000.00
9345,4149732879396729680,1,1631109410000,10,192.168.100.25,50001,52.115.137.87,3479,92.223.249.51,50001,52.115.137.87,3479,Audio,,0.00,,,,,,,0x9d1b,,108,Satin,,,,,,,,18.63,8.94,27.57,9.69,28.00,8.00,36.00,20.00,0.00,0.00,0.01,0.00,19.99,0.66,22.85,17.05,57,0,0,1,,,,,0,0,0,2,6,96.84,20.90,163.69,63.43,12000.00
9346,4149732879396729680,2,1631109410000,10,52.115.137.87,3481,192.168.100.25,50049,52.115.137.87,3481,92.223.249.51,50049,Sharing,,0.00,,,,,,,0xc82,0xc83,122,H.264,,,122,H.264,,,,15.78,16.01,54.14,1.82,2.89,1.97,7.00,1.00,0.00,0.00,0.01,0.00,72.19,210.29,1082.13,0.00,156,0,0,26,32,0,0,0,0,0,0,2,0,80.23,40.19,142.15,28.64,12000.00
9347,4149732879396729680,0,1631109420000,10,52.115.137.87,3479,192.168.100.25,50001,52.115.137.87,3479,92.223.249.51,50001,Audio,,0.00,,,,,,,0x899,,108,Satin,,,,,,,,39.16,2.20,42.63,35.26,50.00,0.00,50.00,50.00,0.03,0.08,0.76,0.00,20.00,3.05,33.47,7.24,500,0,0,0,,,,,0,0,0,2,21,96.84,20.89,163.69,63.43,12000.00
9348,4149732879396729680,2,1631109420000,10,52.115.137.87,3481,192.168.100.25,50049,52.115.137.87,3481,92.223.249.51,50049,Sharing,,0.00,,,,,,,0xc82,0xc83,122,H.264,,,122,H.264,,,,2.50,1.12,5.66,1.74,1.11,0.31,2.00,1.00,0.01,0.01,0.03,0.00,203.29,413.80,1076.51,0.00,60,0,0,10,9,0,0,0,0,0,0,2,0,80.23,40.22,142.15,28.64,12000.00
9349,4149732879396729680,0,1631109430000,10,52.115.137.87,3479,192.168.100.25,50001,52.115.137.87,3479,92.223.249.51,50001,Audio,,0.00,,,,,,,0x899,,108,Satin,,,,,,,,38.00,2.04,39.87,32.61,49.30,2.10,50.00,43.00,0.05,0.11,0.80,0.00,20.01,3.80,42.53,0.00,494,0,0,1,,,,,0,0,0,2,28,96.90,20.96,163.69,63.43,12000.00
9350,4149732879396729680,1,1631109430000,10,192.168.100.25,50001,52.115.137.87,3479,92.223.249.51,50001,52.115.137.87,3479,Audio,,0.00,,,,,,,0x9d1b,,108,Satin,,,,,,,,23.47,0.00,23.47,23.47,41.00,0.00,41.00,41.00,0.00,0.00,0.01,0.00,20.00,0.38,20.74,19.30,42,0,0,1,,,,,0,0,0,1,7,96.90,20.96,163.69,63.43,12000.00
9351,4149732879396729680,2,1631109430000,10,52.115.137.87,3481,192.168.100.25,50049,52.115.137.87,3481,92.223.249.51,50049,Sharing,,0.00,,,,,,,0xc82,0xc83,122,H.264,,,122,H.264,,,,2.16,0.20,2.58,1.71,1.00,0.00,1.00,1.00,0.09,0.13,0.32,0.00,198.93,416.11,1081.28,0.00,54,0,0,9,10,0,0,0,0,0,0,3,0,80.21,40.20,142.15,28.64,12000.00
9352,4149732879396729680,0,1631109440000,10,52.115.137.87,3479,192.168.100.25,50001,52.115.137.87,3479,92.223.249.51,50001,Audio,,0.00,,,,,,,0x899,,108,Satin,,,,,,,,38.59,2.75,42.36,34.20,49.70,0.90,50.00,47.00,0.02,0.05,0.38,0.00,20.02,3.31,40.25,0.35,498,0,0,1,,,,,0,0,0,2,21,96.86,20.93,163.69,63.43,12000.00
9353,4149732879396729680,1,1631109440000,10,192.168.100.25,50001,52.115.137.87,3479,92.223.249.51,50001,52.115.137.87,3479,Audio,,0.00,,,,,,,0x9d1b,,108,Satin,,,,,,,,12.24,6.04,19.06,2.74,20.00,8.63,30.00,7.00,0.00,0.00,0.01,0.00,20.00,0.37,21.20,19.12,82,0,0,2,,,,,0,0,0,3,9,96.86,20.93,163.69,63.43,12000.00
9354,4149732879396729680,2,1631109440000,10,52.115.137.87,3481,192.168.100.25,50049,52.115.137.87,3481,92.223.249.51,50049,Sharing,,0.00,,,,,,,0xc82,0xc83,122,H.264,,,122,H.264,,,,2.16,0.20,2.61,1.71,1.00,0.00,1.00,1.00,0.01,0.01,0.03,0.00,200.11,416.59,1092.23,0.00,60,0,0,10,9,0,0,0,0,0,0,2,0,80.19,40.20,142.15,28.64,12000.00
9355,4149732879396729680,0,1631109450000,10,52.115.137.87,3479,192.168.100.25,50001,52.115.137.87,3479,92.223.249.51,50001,Audio,,0.00,,,,,,,0x899,,108,Satin,,,,,,,,39.57,1.61,42.42,37.20,50.00,0.00,50.00,50.00,0.04,0.10,0.69,0.00,20.00,3.73,32.50,3.56,500,0,0,0,,,,,0,0,0,2,21,96.84,20.93,163.69,63.43,12000.00
9356,4149732879396729680,1,1631109450000,10,192.168.100.25,50001,52.115.137.87,3479,92.223.249.51,50001,52.115.137.87,3479,Audio,,0.00,,,,,,,0x9d1b,,108,Satin,,,,,,,,17.29,4.03,21.32,13.26,26.00,10.00,36.00,16.00,0.00,0.00,0.01,0.00,19.99,0.58,21.23,18.91,53,0,0,1,,,,,0,0,0,1,6,96.84,20.93,163.69,63.43,12000.00
9357,4149732879396729680,2,1631109450000,10,52.115.137.87,3481,192.168.100.25,50049,52.115.137.87,3481,92.223.249.51,50049,Sharing,,0.00,,,,,,,0xc82,0xc83,122,H.264,,,122,H.264,,,,2.16,0.20,2.61,1.74,1.00,0.00,1.00,1.00,0.01,0.00,0.01,0.00,194.16,411.88,1078.29,0.00,54,0,0,9,10,0,0,0,0,0,0,3,0,80.20,40.21,142.15,28.64,12000.00
9358,4149732879396729680,0,1631109460000,10,52.115.137.87,3479,192.168.100.25,50001,52.115.137.87,3479,92.223.249.51,50001,Audio,,0.00,,,,,,,0x899,,108,Satin,,,,,,,,37.28,4.17,41.26,26.28,48.80,2.99,50.00,40.00,0.02,0.05,0.44,0.00,20.00,3.80,35.96,4.27,489,0,0,1,,,,,0,0,0,3,28,96.84,20.92,163.69,63.43,12000.00
9359,4149732879396729680,2,1631109460000,10,52.115.137.87,3481,192.168.100.25,50049,52.115.137.87,3481,92.223.249.51,50049,Sharing,,0.00,,,,,,,0xc82,0xc83,122,H.264,,,122,H.264,,,,2.40,0.54,3.89,2.14,1.11,0.31,2.00,1.00,0.03,0.04,0.10,0.00,195.27,405.25,1075.63,0.00,57,0,0,10,8,0,0,0,0,0,0,2,0,80.21,40.20,142.15,28.64,12000.00
9360,4149732879396729680,0,1631109470000,10,52.115.137.87,3479,192.168.100.25,50001,52.115.137.87,3479,92.223.249.51,50001,Audio,,0.00,,,,,,,0x899,,108,Satin,,,,,,,,36.51,8.26,42.58,15.67,45.80,8.51,50.00,26.00,0.03,0.07,0.58,0.00,20.00,4.40,35.55,2.47,459,0,0,1,,,,,0,0,0,2,21,96.84,20.95,163.69,63.43,12000.00
9361,4149732879396729680,1,1631109470000,10,192.168.100.25,50001,52.115.137.87,3479,92.223.249.51,50001,52.115.137.87,3479,Audio,,0.00,,,,,,,0x9d1b,,108,Satin,,,,,,,,19.22,0.00,19.22,19.22,33.00,0.00,33.00,33.00,0.00,0.00,0.01,0.00,20.00,0.54,21.18,18.69,34,0,0,1,,,,,0,0,0,1,8,96.84,20.95,163.69,63.43,12000.00
9362,4149732879396729680,2,1631109470000,10,52.115.137.87,3481,192.168.100.25,50049,52.115.137.87,3481,92.223.249.51,50049,Sharing,,0.00,,,,,,,0xc82,0xc83,122,H.264,,,122,H.264,,,,3.24,1.00,5.49,1.68,2.00,0.45,3.00,1.00,0.01,0.01,0.04,0.00,505.83,119.60,552.87,0.00,21,0,0,1,0,0,0,0,0,0,0,2,0,80.14,40.22,142.15,28.64,12000.00
9363,4149732879396729680,0,1631109480000,10,52.115.137.87,3479,192.168.100.25,50001,52.115.137.87,3479,92.223.249.51,50001,Audio,,0.00,,,,,,,0x899,,108,Satin,,,,,,,,30.56,11.09,41.80,11.70,43.22,10.50,50.00,23.00,0.05,0.09,0.57,0.00,19.97,4.12,33.71,1.43,392,0,0,3,,,,,0,0,0,2,21,96.86,20.94,163.69,63.43,12000.00
9364,4149732879396729680,1,1631109480000,10,192.168.100.25,50001,52.115.137.87,3479,92.223.249.51,50001,52.115.137.87,3479,Audio,,0.00,,,,,,,0x9d1b,,108,Satin,,,,,,,,36.94,5.76,40.41,20.62,47.50,7.50,50.00,25.00,0.00,0.00,0.02,0.00,20.00,0.77,27.70,11.98,475,0,0,0,,,,,0,0,0,3,9,96.86,20.94,163.69,63.43,12000.00
9365,4149732879396729680,2,1631109480000,10,52.115.137.87,3481,192.168.100.25,50049,52.115.137.87,3481,92.223.249.51,50049,Sharing,,0.00,,,,,,,0xc82,0xc83,122,H.264,,,122,H.264,,,,3.31,1.85,7.83,0.00,1.90,0.54,3.00,1.00,0.09,0.13,0.39,0.00,519.26,70.42,564.95,233.77,19,0,0,0,0,0,0,0,0,0,0,2,0,80.13,40.19,142.15,28.64,12000.00
9366,4149732879396729680,0,1631109490000,10,52.115.137.87,3479,192.168.100.25,50001,52.115.137.87,3479,92.223.249.51,50001,Audio,,0.00,,,,,,,0x899,,108,Satin,,,,,,,,40.61,2.21,43.45,35.27,50.00,0.00,50.00,50.00,0.03,0.08,0.64,0.00,19.99,3.98,36.28,3.94,500,0,0,0,,,,,0,0,0,3,28,96.87,20.91,163.69,63.43,12000.00
